"hour","TDR_10bhs_vwc","TDR_30bhs_vwc","TDR_50bhs_vwc","TDR_10bhs_t","TDR_30bhs_t","TDR_50bhs_t"
2025-12-31,34.725,38.9,41.9083333333333,1.90833333333333,3.2,3.69166666666667
2025-12-31 01:00:00,34.7,38.9583333333333,41.9,1.91666666666667,3.2,3.69166666666667
2025-12-31 02:00:00,34.7416666666667,38.9083333333333,41.8916666666667,1.90833333333333,3.2,3.69166666666667
2025-12-31 03:00:00,34.725,38.925,41.9,1.90833333333333,3.2,3.69166666666667
2025-12-31 04:00:00,34.7,39.025,41.8916666666667,1.91666666666667,3.2,3.69166666666667
2025-12-31 05:00:00,34.7333333333333,38.9416666666667,41.9,1.90833333333333,3.2,3.68333333333333
2025-12-31 06:00:00,34.7583333333333,38.9166666666667,41.9,1.91666666666667,3.2,3.7
2025-12-31 07:00:00,34.7416666666667,38.875,41.9,1.94166666666667,3.2,3.675
2025-12-31 08:00:00,34.6833333333333,38.825,41.9083333333333,1.91666666666667,3.2,3.675
2025-12-31 09:00:00,34.7,38.9333333333333,41.8916666666667,1.91666666666667,3.19166666666667,3.69166666666667
2025-12-31 10:00:00,34.6583333333333,38.8583333333333,41.8833333333333,1.91666666666667,3.2,3.69166666666667
2025-12-31 11:00:00,34.675,39,41.8916666666667,1.93333333333333,3.2,3.675
2025-12-31 12:00:00,34.7083333333333,38.9333333333333,41.8916666666667,1.925,3.2,3.7
2025-12-31 13:00:00,34.6916666666667,38.9833333333333,41.9083333333333,1.96666666666667,3.2,3.675
2025-12-31 14:00:00,34.6666666666667,38.9833333333333,41.8833333333333,1.95833333333333,3.2,3.69166666666667
2025-12-31 15:00:00,34.7166666666667,38.9416666666667,41.8916666666667,1.94166666666667,3.2,3.69166666666667
2025-12-31 16:00:00,34.675,38.85,41.8666666666667,1.93333333333333,3.2,3.675
2025-12-31 17:00:00,34.6416666666667,38.9,41.8416666666667,1.94166666666667,3.2,3.68333333333333
2025-12-31 18:00:00,34.7166666666667,38.875,41.8166666666667,1.925,3.2,3.66666666666667
2025-12-31 19:00:00,34.725,38.875,41.85,1.91666666666667,3.2,3.675
2025-12-31 20:00:00,34.65,38.8083333333333,41.8,1.925,3.2,3.675
2025-12-31 21:00:00,34.6333333333333,38.8083333333333,41.8666666666667,1.93333333333333,3.2,3.64166666666667
2025-12-31 22:00:00,34.6666666666667,38.8083333333333,41.85,1.925,3.2,3.68333333333333
2025-12-31 23:00:00,34.6083333333333,38.875,41.8,1.93333333333333,3.2,3.66666666666667
2026-01-01,34.675,38.7833333333333,41.8083333333333,1.93333333333333,3.2,3.66666666666667
2026-01-01 01:00:00,34.6416666666667,38.7916666666667,41.8083333333333,1.9,3.2,3.65
2026-01-01 02:00:00,34.6166666666667,38.8166666666667,41.8083333333333,1.9,3.2,3.65
2026-01-01 03:00:00,34.5916666666667,38.7333333333333,41.7916666666667,1.91666666666667,3.2,3.65
2026-01-01 04:00:00,34.6583333333333,38.7666666666667,41.7916666666667,1.925,3.2,3.64166666666667
2026-01-01 05:00:00,34.65,38.7833333333333,41.8,1.91666666666667,3.2,3.65
2026-01-01 06:00:00,34.5583333333333,38.7666666666667,41.7916666666667,1.91666666666667,3.2,3.65
2026-01-01 07:00:00,34.6666666666667,38.7416666666667,41.7916666666667,1.90833333333333,3.2,3.625
2026-01-01 08:00:00,34.65,38.775,41.8,1.925,3.2,3.65
2026-01-01 09:00:00,34.5833333333333,38.725,41.7916666666667,1.90833333333333,3.2,3.64166666666667
2026-01-01 10:00:00,34.5833333333333,38.7,41.7333333333333,1.9,3.2,3.65833333333333
2026-01-01 11:00:00,34.625,38.75,41.7583333333333,1.9,3.2,3.64166666666667
2026-01-01 12:00:00,34.625,38.6916666666667,41.775,1.90833333333333,3.2,3.625
2026-01-01 13:00:00,34.675,38.7333333333333,41.7666666666667,1.90833333333333,3.2,3.63333333333333
2026-01-01 14:00:00,34.6083333333333,38.725,41.75,1.9,3.2,3.65
2026-01-01 15:00:00,34.5666666666667,38.6833333333333,41.7333333333333,1.9,3.2,3.64166666666667
2026-01-01 16:00:00,34.625,38.7,41.7166666666667,1.9,3.19166666666667,3.625
