"hour","TDR_10typ_vwc","TDR_30typ_vwc","TDR_50typ_vwc","TDR_10typ_t","TDR_30typ_t","TDR_50typ_t"
2023-08-19 09:00:00,29.2083333333333,29.725,33.05,14.3083333333333,14.6,14.0916666666667
2023-08-19 10:00:00,28.8333333333333,29.7,32.9583333333333,14.3166666666667,14.5166666666667,14.1
2023-08-19 11:00:00,28.5583333333333,29.6333333333333,32.9333333333333,14.4,14.5,14.1
2023-08-19 12:00:00,28.7833333333333,29.6083333333333,32.85,14.4583333333333,14.5,14.1
2023-08-19 13:00:00,28.4416666666667,29.5666666666667,32.825,14.5,14.5,14.075
2023-08-19 14:00:00,28.8083333333333,29.5416666666667,32.7833333333333,14.5833333333333,14.4166666666667,14.0416666666667
2023-08-19 15:00:00,28.4583333333333,29.5333333333333,32.7166666666667,14.6,14.4,14.025
2023-08-19 16:00:00,28.4416666666667,29.4833333333333,32.6916666666667,14.625,14.4,14
2023-08-19 17:00:00,28.3666666666667,29.4583333333333,32.6666666666667,14.6083333333333,14.4,14
2023-08-19 18:00:00,28.2416666666667,29.4,32.6,14.6,14.4,14
2023-08-19 19:00:00,28.6916666666667,29.3833333333333,32.5583333333333,14.5333333333333,14.4,14
2023-08-19 20:00:00,28.3666666666667,29.3166666666667,32.5083333333333,14.475,14.4,14
2023-08-19 21:00:00,28.5666666666667,29.3,32.475,14.4,14.4,14
2023-08-19 22:00:00,28.1833333333333,29.2833333333333,32.45,14.325,14.3916666666667,14
2023-08-19 23:00:00,28.3083333333333,29.2416666666667,32.4083333333333,14.2416666666667,14.3416666666667,14
2023-08-20,28.5666666666667,29.2166666666667,32.4,14.2,14.35,14
2023-08-20 01:00:00,28.0833333333333,29.2166666666667,32.4,14.1083333333333,14.3,14
2023-08-20 02:00:00,28.1666666666667,29.2083333333333,32.35,14.075,14.3,14
2023-08-20 03:00:00,28.3,29.1833333333333,32.3,14,14.2916666666667,14
2023-08-20 04:00:00,28.175,29.1416666666667,32.3,13.9833333333333,14.275,14
2023-08-20 05:00:00,28.2416666666667,29.175,32.3,13.9083333333333,14.2,14
2023-08-20 06:00:00,28.0666666666667,29.1,32.2833333333333,13.9,14.2,13.975
2023-08-20 07:00:00,28.4166666666667,29.0416666666667,32.2583333333333,13.8416666666667,14.1916666666667,13.95
2023-08-20 08:00:00,27.8416666666667,29.0416666666667,32.1666666666667,13.8416666666667,14.1583333333333,13.9
2023-08-20 09:00:00,28.125,29.0083333333333,32.1833333333333,13.8916666666667,14.1083333333333,13.9083333333333
2023-08-20 10:00:00,28.2083333333333,29.0083333333333,32.15,13.975,14.1,13.9
2023-08-20 11:00:00,27.9333333333333,28.9666666666667,32.1083333333333,14.1416666666667,14.1,13.9
2023-08-20 12:00:00,28.1083333333333,28.9,32.0916666666667,14.4083333333333,14.1,13.9
2023-08-20 13:00:00,27.5833333333333,28.8666666666667,32.0333333333333,14.6416666666667,14.0916666666667,13.9
2023-08-20 14:00:00,27.775,28.8666666666667,32,14.8416666666667,14.1,13.9
2023-08-20 15:00:00,27.5166666666667,28.7833333333333,31.9916666666667,15.0166666666667,14.1,13.9
2023-08-20 16:00:00,27.5916666666667,28.7333333333333,31.95,15.1833333333333,14.1,13.8916666666667
2023-08-20 17:00:00,27.575,28.725,31.9083333333333,15.3,14.1333333333333,13.8666666666667
2023-08-20 18:00:00,27.4,28.675,31.9,15.3666666666667,14.2,13.8333333333333
2023-08-20 19:00:00,27.475,28.675,31.825,15.4,14.2,13.8
2023-08-20 20:00:00,27.475,28.65,31.8583333333333,15.4,14.2416666666667,13.8083333333333
2023-08-20 21:00:00,27.9416666666667,28.65,31.8,15.4,14.3,13.8
2023-08-20 22:00:00,27.4833333333333,28.6166666666667,31.8083333333333,15.3583333333333,14.3,13.8
2023-08-20 23:00:00,27.225,28.5916666666667,31.7833333333333,15.3083333333333,14.3,13.8
2023-08-21,27.3416666666667,28.6,31.7333333333333,15.2833333333333,14.35,13.8
2023-08-21 01:00:00,27.4416666666667,28.5916666666667,31.7,15.2,14.3916666666667,13.8
2023-08-21 02:00:00,27.5583333333333,28.5333333333333,31.7,15.2,14.4,13.8
2023-08-21 03:00:00,27.55,28.5333333333333,31.6916666666667,15.1833333333333,14.4,13.8
2023-08-21 04:00:00,27.6916666666667,28.5416666666667,31.7,15.1083333333333,14.4,13.8
2023-08-21 05:00:00,27.6333333333333,28.45,31.6916666666667,15.1,14.4,13.8
2023-08-21 06:00:00,27.6666666666667,28.4416666666667,31.6916666666667,15.1,14.4,13.8
2023-08-21 07:00:00,27.275,28.4166666666667,31.6416666666667,15.1,14.4,13.8
2023-08-21 08:00:00,27.7416666666667,28.4083333333333,31.625,15.1,14.4,13.8
2023-08-21 09:00:00,27.5,28.425,31.6083333333333,15.1333333333333,14.4,13.8083333333333
2023-08-21 10:00:00,27.225,28.4,31.6,15.1916666666667,14.4,13.8083333333333
2023-08-21 11:00:00,27.325,28.4166666666667,31.6,15.2666666666667,14.4,13.8166666666667
2023-08-21 12:00:00,27.2,28.3583333333333,31.5833333333333,15.4333333333333,14.4,13.8083333333333
2023-08-21 13:00:00,27.0916666666667,28.3083333333333,31.55,15.6166666666667,14.4,13.8416666666667
2023-08-21 14:00:00,27.325,28.3,31.5416666666667,15.7916666666667,14.4,13.8333333333333
2023-08-21 15:00:00,27.5333333333333,28.3,31.5083333333333,15.9,14.4583333333333,13.85
2023-08-21 16:00:00,26.9083333333333,28.2416666666667,31.525,15.9833333333333,14.5,13.8583333333333
2023-08-21 17:00:00,27,28.2333333333333,31.5,16.025,14.5,13.85
2023-08-21 18:00:00,27.275,28.1583333333333,31.4833333333333,16.0166666666667,14.5,13.8583333333333
2023-08-21 19:00:00,27.225,28.125,31.4666666666667,15.95,14.55,13.875
2023-08-21 20:00:00,27.6,28.1083333333333,31.4,15.85,14.5833333333333,13.9
2023-08-21 21:00:00,27.1083333333333,28.0833333333333,31.3916666666667,15.7,14.6,13.8916666666667
2023-08-21 22:00:00,27.1166666666667,28.125,31.4166666666667,15.5166666666667,14.6,13.8916666666667
2023-08-21 23:00:00,27.0166666666667,28.0833333333333,31.4,15.35,14.6,13.9
2023-08-22,27.025,28.0916666666667,31.3416666666667,15.2,14.6,13.9
2023-08-22 01:00:00,27.125,28.0666666666667,31.3333333333333,15.0166666666667,14.6,13.9
2023-08-22 02:00:00,27.2666666666667,28.0916666666667,31.3,14.8666666666667,14.6,13.9
2023-08-22 03:00:00,27.0083333333333,28.0416666666667,31.3,14.7,14.6,13.9
2023-08-22 04:00:00,27.2583333333333,28.0333333333333,31.3,14.5333333333333,14.5583333333333,13.9
2023-08-22 05:00:00,27.2666666666667,28.025,31.3,14.375,14.5,13.9
2023-08-22 06:00:00,27.1333333333333,28.025,31.2916666666667,14.2416666666667,14.5,13.9
2023-08-22 07:00:00,26.975,28,31.3,14.125,14.4833333333333,13.9
2023-08-22 08:00:00,27.0833333333333,28.0083333333333,31.2833333333333,14.0916666666667,14.4,13.9
2023-08-22 09:00:00,27.2,27.9833333333333,31.2333333333333,14.1,14.4,13.9
2023-08-22 10:00:00,27.05,27.95,31.2166666666667,14.1166666666667,14.375,13.9
2023-08-22 11:00:00,26.9166666666667,27.9333333333333,31.2083333333333,14.2416666666667,14.3,13.9
2023-08-22 12:00:00,27.0333333333333,27.8083333333333,31.1916666666667,14.425,14.3,13.9
2023-08-22 13:00:00,26.875,27.8083333333333,31.1916666666667,14.55,14.3,13.9
2023-08-22 14:00:00,26.8083333333333,27.7833333333333,31.1333333333333,14.6583333333333,14.2916666666667,13.9
2023-08-22 15:00:00,27.0166666666667,27.7,31.0833333333333,14.7833333333333,14.3,13.9
2023-08-22 16:00:00,26.6416666666667,27.7083333333333,31.0666666666667,14.8,14.3,13.9
2023-08-22 17:00:00,26.9916666666667,27.7083333333333,31,14.8,14.2833333333333,13.9
2023-08-22 18:00:00,26.7416666666667,27.6916666666667,31.0083333333333,14.7833333333333,14.2833333333333,13.9
2023-08-22 19:00:00,26.7166666666667,27.6833333333333,31,14.675,14.3,13.8916666666667
2023-08-22 20:00:00,26.6,27.6166666666667,31,14.5583333333333,14.3,13.8666666666667
2023-08-22 21:00:00,26.8583333333333,27.6333333333333,31,14.45,14.3,13.875
2023-08-22 22:00:00,26.8583333333333,27.6583333333333,30.975,14.35,14.2916666666667,13.8333333333333
2023-08-22 23:00:00,26.6166666666667,27.5833333333333,30.9333333333333,14.2333333333333,14.2833333333333,13.8166666666667
2023-08-23,26.9833333333333,27.5916666666667,30.925,14.125,14.2166666666667,13.8333333333333
2023-08-23 01:00:00,26.6166666666667,27.5833333333333,30.9166666666667,14.0083333333333,14.2,13.8083333333333
2023-08-23 02:00:00,26.7416666666667,27.5583333333333,30.9,13.9166666666667,14.2,13.8
2023-08-23 03:00:00,26.725,27.5166666666667,30.9083333333333,13.7833333333333,14.1833333333333,13.8
2023-08-23 04:00:00,26.85,27.55,30.9,13.6583333333333,14.125,13.8
2023-08-23 05:00:00,26.7833333333333,27.5416666666667,30.9,13.5666666666667,14.1,13.8
2023-08-23 06:00:00,26.75,27.5333333333333,30.9,13.45,14.1,13.8
2023-08-23 07:00:00,26.7416666666667,27.55,30.9,13.3916666666667,14.0583333333333,13.8
2023-08-23 08:00:00,26.6083333333333,27.4666666666667,30.875,13.3333333333333,14,13.8
2023-08-23 09:00:00,26.8333333333333,27.5083333333333,30.8666666666667,13.375,14,13.8
2023-08-23 10:00:00,26.5583333333333,27.4833333333333,30.8166666666667,13.425,13.9583333333333,13.8
2023-08-23 11:00:00,26.6583333333333,27.4583333333333,30.8,13.575,13.9,13.7916666666667
2023-08-23 12:00:00,26.7166666666667,27.4,30.8,13.7916666666667,13.9,13.7916666666667
2023-08-23 13:00:00,26.5416666666667,27.3666666666667,30.7916666666667,13.9666666666667,13.9,13.775
2023-08-23 14:00:00,26.525,27.3916666666667,30.775,14.1166666666667,13.9,13.7083333333333
2023-08-23 15:00:00,26.5333333333333,27.2916666666667,30.7,14.2333333333333,13.9,13.7
2023-08-23 16:00:00,26.4,27.2416666666667,30.6916666666667,14.3333333333333,13.9,13.7
2023-08-23 17:00:00,26.4583333333333,27.2416666666667,30.625,14.4,13.9,13.7
2023-08-23 18:00:00,26.6333333333333,27.2,30.6,14.4,13.9,13.7
2023-08-23 19:00:00,26.6,27.2166666666667,30.5916666666667,14.4,13.9,13.7
2023-08-23 20:00:00,26.3416666666667,27.1916666666667,30.6083333333333,14.375,13.9333333333333,13.6833333333333
2023-08-23 21:00:00,26.3666666666667,27.2333333333333,30.6,14.3,13.975,13.625
2023-08-23 22:00:00,26.4833333333333,27.15,30.5666666666667,14.25,13.9916666666667,13.6583333333333
2023-08-23 23:00:00,26.4583333333333,27.1666666666667,30.5583333333333,14.2,14,13.625
2023-08-24,26.3416666666667,27.1916666666667,30.5416666666667,14.1083333333333,14,13.6083333333333
2023-08-24 01:00:00,26.45,27.1916666666667,30.5666666666667,14.0833333333333,14,13.6
2023-08-24 02:00:00,26.3333333333333,27.15,30.525,13.9916666666667,13.9916666666667,13.6
2023-08-24 03:00:00,26.4666666666667,27.125,30.5,13.9416666666667,13.975,13.6
2023-08-24 04:00:00,26.4333333333333,27.125,30.5,13.8583333333333,13.9166666666667,13.6
2023-08-24 05:00:00,26.3333333333333,27.125,30.5,13.8,13.9083333333333,13.6
2023-08-24 06:00:00,26.4666666666667,27.125,30.4916666666667,13.75,13.9,13.6
2023-08-24 07:00:00,26.55,27.0916666666667,30.5,13.7,13.9,13.6
2023-08-24 08:00:00,26.4416666666667,27.0916666666667,30.4916666666667,13.6916666666667,13.9,13.6
2023-08-24 09:00:00,26.325,27.0666666666667,30.475,13.75,13.9,13.6
2023-08-24 10:00:00,26.425,27.0416666666667,30.4583333333333,13.85,13.8666666666667,13.6
2023-08-24 11:00:00,26.4,27.0083333333333,30.3916666666667,14.025,13.825,13.6
2023-08-24 12:00:00,26.1833333333333,26.95,30.3666666666667,14.2333333333333,13.8,13.6
2023-08-24 13:00:00,26.125,26.9083333333333,30.3166666666667,14.375,13.8,13.6
2023-08-24 14:00:00,26.15,26.9,30.3,14.5,13.8166666666667,13.6
2023-08-24 15:00:00,26.1,26.8833333333333,30.3,14.5833333333333,13.875,13.6
2023-08-24 16:00:00,26.2333333333333,26.85,30.2833333333333,14.6583333333333,13.9,13.6
2023-08-24 17:00:00,26.225,26.8666666666667,30.225,14.7,13.9,13.6
2023-08-24 18:00:00,26.0833333333333,26.7916666666667,30.2083333333333,14.7,13.9,13.6
2023-08-24 19:00:00,26.2166666666667,26.8083333333333,30.2,14.7,13.9083333333333,13.6
2023-08-24 20:00:00,26.1,26.8166666666667,30.2,14.7,13.95,13.6
2023-08-24 21:00:00,26.4083333333333,26.8,30.1833333333333,14.6333333333333,13.9916666666667,13.6
2023-08-24 22:00:00,26.5,26.8083333333333,30.1833333333333,14.5,14,13.6
2023-08-24 23:00:00,26.9666666666667,26.7666666666667,30.2,14.3416666666667,14,13.5833333333333
2023-08-25,30.6,26.9416666666667,30.1833333333333,13.7916666666667,14,13.6
2023-08-25 01:00:00,34.525,27.55,30.2416666666667,13.6583333333333,14,13.6
2023-08-25 02:00:00,34.55,28.5666666666667,30.3916666666667,13.525,14,13.6
2023-08-25 03:00:00,34,29.1166666666667,30.6583333333333,13.4083333333333,14,13.6
2023-08-25 04:00:00,33.6666666666667,29.45,31,13.3,13.925,13.5916666666667
2023-08-25 05:00:00,33.175,29.5833333333333,31.3666666666667,13.225,13.9,13.5916666666667
2023-08-25 06:00:00,32.6833333333333,29.5916666666667,31.6916666666667,13.15,13.8583333333333,13.6
2023-08-25 07:00:00,32.4083333333333,29.6083333333333,31.925,13.1,13.8,13.6
2023-08-25 08:00:00,32.175,29.6166666666667,32.15,13.075,13.7583333333333,13.6
2023-08-25 09:00:00,31.7916666666667,29.6,32.2833333333333,13,13.7,13.6
2023-08-25 10:00:00,31.5416666666667,29.6166666666667,32.3666666666667,13.0333333333333,13.675,13.5916666666667
2023-08-25 11:00:00,31.2416666666667,29.5666666666667,32.4,13.0916666666667,13.6,13.6
2023-08-25 12:00:00,30.9416666666667,29.5166666666667,32.4083333333333,13.0916666666667,13.6,13.6
2023-08-25 13:00:00,30.7583333333333,29.525,32.4333333333333,13.1166666666667,13.6,13.575
2023-08-25 14:00:00,30.75,29.5,32.4583333333333,13.175,13.5916666666667,13.5333333333333
2023-08-25 15:00:00,30.3083333333333,29.4916666666667,32.45,13.2166666666667,13.5166666666667,13.5
2023-08-25 16:00:00,30.275,29.4833333333333,32.4416666666667,13.3,13.5083333333333,13.5
2023-08-25 17:00:00,29.8833333333333,29.3833333333333,32.45,13.3666666666667,13.5,13.5
2023-08-25 18:00:00,29.9,29.4666666666667,32.4083333333333,13.4083333333333,13.5,13.5
2023-08-25 19:00:00,29.4166666666667,29.3833333333333,32.4,13.4916666666667,13.5,13.5
2023-08-25 20:00:00,29.3833333333333,29.375,32.4,13.55,13.5,13.5
2023-08-25 21:00:00,29.4666666666667,29.3583333333333,32.4,13.6,13.5,13.475
2023-08-25 22:00:00,29.2416666666667,29.325,32.3583333333333,13.65,13.5,13.425
2023-08-25 23:00:00,29.0583333333333,29.2583333333333,32.375,13.7416666666667,13.5,13.4083333333333
2023-08-26,28.9916666666667,29.2416666666667,32.3416666666667,13.8,13.5,13.4
2023-08-26 01:00:00,28.9333333333333,29.2666666666667,32.3333333333333,13.8833333333333,13.5,13.4
2023-08-26 02:00:00,28.8416666666667,29.2083333333333,32.3083333333333,13.9666666666667,13.5,13.4
2023-08-26 03:00:00,28.6583333333333,29.2333333333333,32.3,14,13.5,13.4
2023-08-26 04:00:00,28.9,29.2083333333333,32.3083333333333,14.075,13.5,13.4
2023-08-26 05:00:00,28.7916666666667,29.2,32.3,14.1,13.575,13.4
2023-08-26 06:00:00,28.8416666666667,29.1916666666667,32.2666666666667,14.1166666666667,13.5916666666667,13.4
2023-08-26 07:00:00,28.4916666666667,29.125,32.2416666666667,14.175,13.6,13.4
2023-08-26 08:00:00,28.5666666666667,29.1333333333333,32.25,14.2,13.6,13.4
2023-08-26 09:00:00,28.7416666666667,29.125,32.2,14.275,13.6,13.3916666666667
2023-08-26 10:00:00,28.9416666666667,29.0833333333333,32.2083333333333,14.35,13.6,13.3916666666667
2023-08-26 11:00:00,28.7166666666667,29.025,32.125,14.475,13.6,13.4
2023-08-26 12:00:00,28.2833333333333,29,32.1416666666667,14.65,13.6,13.3916666666667
2023-08-26 13:00:00,28.325,29,32.1,14.7916666666667,13.6166666666667,13.375
2023-08-26 14:00:00,28.4416666666667,28.9833333333333,32.1,14.875,13.6916666666667,13.3916666666667
2023-08-26 15:00:00,28.25,28.9166666666667,32.0833333333333,14.95,13.7,13.3916666666667
2023-08-26 16:00:00,28.1833333333333,28.9,32.0416666666667,15.0833333333333,13.75,13.3833333333333
2023-08-26 17:00:00,28.2666666666667,28.875,32.0083333333333,15.175,13.8,13.375
2023-08-26 18:00:00,28.1083333333333,28.8583333333333,32.025,15.2,13.8,13.3833333333333
2023-08-26 19:00:00,28.0416666666667,28.8583333333333,31.9833333333333,15.2,13.8583333333333,13.4
2023-08-26 20:00:00,28.0416666666667,28.8083333333333,31.9833333333333,15.2,13.9,13.3916666666667
2023-08-26 21:00:00,28.0833333333333,28.7666666666667,31.9833333333333,15.125,13.9,13.4
2023-08-26 22:00:00,27.8833333333333,28.7416666666667,31.9416666666667,15.1,13.925,13.4
2023-08-26 23:00:00,28.275,28.775,31.9166666666667,15.0416666666667,14,13.4
2023-08-27,28.025,28.725,31.9083333333333,14.9416666666667,14,13.4
2023-08-27 01:00:00,27.6583333333333,28.7416666666667,31.9,14.9,14,13.4
2023-08-27 02:00:00,27.6333333333333,28.6833333333333,31.8416666666667,14.875,14,13.4
2023-08-27 03:00:00,27.7333333333333,28.6833333333333,31.8583333333333,14.8,14,13.4
2023-08-27 04:00:00,27.7083333333333,28.6333333333333,31.875,14.7583333333333,14,13.4
2023-08-27 05:00:00,27.8,28.65,31.8583333333333,14.6916666666667,14,13.4
2023-08-27 06:00:00,27.775,28.5916666666667,31.8333333333333,14.6083333333333,14,13.4
2023-08-27 07:00:00,27.775,28.5916666666667,31.8083333333333,14.5916666666667,14,13.4
2023-08-27 08:00:00,28.3666666666667,28.6,31.825,14.5416666666667,14,13.4
2023-08-27 09:00:00,30.2583333333333,28.675,31.8,14.5,14,13.4166666666667
2023-08-27 10:00:00,30.4666666666667,28.8083333333333,31.875,14.5,14,13.4333333333333
2023-08-27 11:00:00,30.3166666666667,28.8583333333333,31.8833333333333,14.55,14,13.45
2023-08-27 12:00:00,30.1916666666667,28.8833333333333,31.95,14.6333333333333,14,13.475
2023-08-27 13:00:00,30.0833333333333,28.8916666666667,31.9916666666667,14.75,14,13.4666666666667
2023-08-27 14:00:00,29.9333333333333,28.8833333333333,31.9833333333333,14.8166666666667,14,13.4916666666667
2023-08-27 15:00:00,29.7666666666667,28.8583333333333,31.9916666666667,14.9,14,13.475
2023-08-27 16:00:00,29.775,28.8833333333333,32,14.925,14,13.5
2023-08-27 17:00:00,29.4583333333333,28.825,31.9916666666667,14.975,14,13.5
2023-08-27 18:00:00,29.5,28.7916666666667,32,15,14,13.5
2023-08-27 19:00:00,29.5416666666667,28.7916666666667,31.9916666666667,14.9916666666667,14.0416666666667,13.5
2023-08-27 20:00:00,29.075,28.8083333333333,31.95,14.9333333333333,14.075,13.5
2023-08-27 21:00:00,29.1666666666667,28.7583333333333,31.9666666666667,14.9,14.0916666666667,13.5
2023-08-27 22:00:00,29.2083333333333,28.7166666666667,31.9166666666667,14.875,14.1,13.5
2023-08-27 23:00:00,28.7916666666667,28.7,31.9416666666667,14.7833333333333,14.1,13.5
2023-08-28,29.075,28.6833333333333,31.9,14.7,14.1,13.5
2023-08-28 01:00:00,28.625,28.6833333333333,31.9,14.6083333333333,14.1,13.5
2023-08-28 02:00:00,28.5833333333333,28.6666666666667,31.8583333333333,14.5083333333333,14.1,13.5
2023-08-28 03:00:00,28.7583333333333,28.675,31.8916666666667,14.45,14.1,13.5
2023-08-28 04:00:00,28.5,28.7083333333333,31.9,14.3916666666667,14.1,13.5
2023-08-28 05:00:00,28.3583333333333,28.6333333333333,31.8916666666667,14.3166666666667,14.0916666666667,13.5
2023-08-28 06:00:00,28.1583333333333,28.6416666666667,31.8666666666667,14.2583333333333,14.0666666666667,13.5
2023-08-28 07:00:00,28.3166666666667,28.625,31.8333333333333,14.2,14.0083333333333,13.5
2023-08-28 08:00:00,27.875,28.5916666666667,31.7833333333333,14.225,14,13.5
2023-08-28 09:00:00,28.05,28.6333333333333,31.7583333333333,14.2916666666667,14,13.5
2023-08-28 10:00:00,27.7416666666667,28.5666666666667,31.7666666666667,14.4333333333333,14,13.5
2023-08-28 11:00:00,27.9916666666667,28.5333333333333,31.6916666666667,14.5833333333333,14,13.5
2023-08-28 12:00:00,28,28.4583333333333,31.7,14.7583333333333,14,13.5
2023-08-28 13:00:00,27.4166666666667,28.4333333333333,31.7,14.9,14,13.5
2023-08-28 14:00:00,27.5083333333333,28.4,31.6583333333333,15.075,14,13.5
2023-08-28 15:00:00,27.5583333333333,28.3916666666667,31.6583333333333,15.1833333333333,14,13.5
2023-08-28 16:00:00,27.65,28.375,31.6,15.25,14.0166666666667,13.5
2023-08-28 17:00:00,27.4583333333333,28.375,31.6,15.3,14.075,13.5
2023-08-28 18:00:00,27.2083333333333,28.3333333333333,31.6,15.3,14.1,13.5
2023-08-28 19:00:00,27.5,28.3,31.6,15.3,14.1,13.5
2023-08-28 20:00:00,27.3416666666667,28.275,31.6,15.3,14.1,13.5
2023-08-28 21:00:00,28.775,28.4166666666667,31.5916666666667,15.3,14.125,13.5
2023-08-28 22:00:00,30.7916666666667,28.6916666666667,31.6083333333333,15.3,14.2,13.5
2023-08-28 23:00:00,31.8416666666667,28.9416666666667,31.6833333333333,15.3,14.2,13.5
2023-08-29,31.8,29.225,31.85,15.2833333333333,14.2,13.5
2023-08-29 01:00:00,31.3583333333333,29.2916666666667,31.9916666666667,15.2333333333333,14.2,13.5166666666667
2023-08-29 02:00:00,31.0166666666667,29.2666666666667,32.0916666666667,15.2,14.2416666666667,13.5166666666667
2023-08-29 03:00:00,30.8,29.2666666666667,32.1333333333333,15.2,14.2833333333333,13.575
2023-08-29 04:00:00,30.625,29.2083333333333,32.2416666666667,15.2,14.2916666666667,13.575
2023-08-29 05:00:00,30.45,29.2166666666667,32.275,15.15,14.3,13.6
2023-08-29 06:00:00,30.3333333333333,29.2833333333333,32.25,15.1083333333333,14.2916666666667,13.6
2023-08-29 07:00:00,30.25,29.1916666666667,32.2916666666667,15.1,14.3,13.6
2023-08-29 08:00:00,30.0833333333333,29.2,32.2916666666667,15.1,14.3,13.6
2023-08-29 09:00:00,30.1,29.1666666666667,32.2916666666667,15.1,14.3,13.5916666666667
2023-08-29 10:00:00,29.9583333333333,29.175,32.3,15.15,14.3,13.6
2023-08-29 11:00:00,29.9083333333333,29.1166666666667,32.2666666666667,15.2,14.3,13.6
